x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label,session_id
0.5140514969825745,0.49734532833099365,-7.421038503707678e-07,0.44502896070480347,0.5176448822021484,-0.013546964153647423,0.36584606766700745,0.4887893795967102,-0.022950150072574615,0.32264506816864014,0.43816059827804565,-0.036086346954107285,0.32158327102661133,0.38238075375556946,-0.04272626340389252,0.3498782515525818,0.3661764860153198,0.001997005892917514,0.3015771508216858,0.3422098755836487,-0.035897787660360336,0.3305441737174988,0.4114677309989929,-0.049333952367305756,0.35577717423439026,0.4269476532936096,-0.05213838070631027,0.38553211092948914,0.3363989591598511,-0.007736249826848507,0.3431142568588257,0.3259444534778595,-0.04431077092885971,0.37805411219596863,0.41261738538742065,-0.04034161940217018,0.3980174660682678,0.4052157402038574,-0.02673271670937538,0.4288486838340759,0.3154987692832947,-0.024913055822253227,0.3899276852607727,0.30805617570877075,-0.06175219640135765,0.4190348982810974,0.39091575145721436,-0.040730781853199005,0.4382426142692566,0.3845846354961395,-0.016118546947836876,0.4772288203239441,0.3016301691532135,-0.04413633793592453,0.4397515058517456,0.3022688031196594,-0.06105686351656914,0.45228731632232666,0.36398985981941223,-0.04349708929657936,0.4691200852394104,0.3675042390823364,-0.024415217339992523,fist,6
0.517772912979126,0.49206262826919556,-7.990479389263783e-07,0.4475843906402588,0.5175952315330505,-0.018933715298771858,0.3655247092247009,0.477444052696228,-0.026373814791440964,0.31947624683380127,0.41731688380241394,-0.03584990277886391,0.2992040514945984,0.3672512471675873,-0.03880339860916138,0.35821324586868286,0.358693391084671,-0.002122801262885332,0.31885001063346863,0.32734382152557373,-0.04179254174232483,0.3484088182449341,0.39693909883499146,-0.056558094918727875,0.37213000655174255,0.41628924012184143,-0.059742946177721024,0.4002538025379181,0.33050018548965454,-0.009131562896072865,0.3641664385795593,0.3082753121852875,-0.04676132649183273,0.3954470753669739,0.40074872970581055,-0.0439564473927021,0.4121328592300415,0.3988052010536194,-0.031137267127633095,0.446614146232605,0.31213945150375366,-0.024161214008927345,0.41515859961509705,0.2951475977897644,-0.06259506195783615,0.43919897079467773,0.3826574981212616,-0.04193416237831116,0.4539472460746765,0.3803998529911041,-0.017528047785162926,0.49526098370552063,0.29848623275756836,-0.04158104956150055,0.46402642130851746,0.2905847430229187,-0.060142479836940765,0.47408831119537354,0.35530081391334534,-0.04261983931064606,0.4881317913532257,0.3595544397830963,-0.023563707247376442,fist,6
0.5166804194450378,0.49176082015037537,-7.815638127794955e-07,0.446859210729599,0.5197192430496216,-0.01909872144460678,0.3647990822792053,0.4774637520313263,-0.02635224163532257,0.32286396622657776,0.4098421037197113,-0.03522705286741257,0.3084290623664856,0.3532508313655853,-0.03736790642142296,0.35834604501724243,0.359552264213562,-0.0008372801821678877,0.3214392066001892,0.3246133625507355,-0.04066701978445053,0.3493235111236572,0.3945832848548889,-0.0567098893225193,0.3739871382713318,0.4207609295845032,-0.06057849898934364,0.3988534212112427,0.3293326497077942,-0.006914770230650902,0.36749160289764404,0.3100323975086212,-0.04367149993777275,0.39608752727508545,0.3987051248550415,-0.04222966730594635,0.4102950096130371,0.4007419943809509,-0.030882354825735092,0.44400665163993835,0.31026265025138855,-0.021154658868908882,0.4167831540107727,0.29511138796806335,-0.057798389345407486,0.43937957286834717,0.3787914514541626,-0.0384320393204689,0.4516260027885437,0.3786792755126953,-0.015830224379897118,0.4923253655433655,0.29674747586250305,-0.03791174665093422,0.4642699360847473,0.2929360568523407,-0.05622356757521629,0.47540244460105896,0.35484370589256287,-0.0401151143014431,0.4872204065322876,0.35839593410491943,-0.022342074662446976,fist,6
0.5259996056556702,0.4954209327697754,-7.448044812008447e-07,0.457136332988739,0.517928957939148,-0.021976126357913017,0.3793204128742218,0.4755297303199768,-0.03150511160492897,0.33896127343177795,0.4125743806362152,-0.042312487959861755,0.3309864401817322,0.3661559522151947,-0.04729882627725601,0.37312382459640503,0.363503098487854,-0.00632060319185257,0.34096410870552063,0.3203509449958801,-0.04967816174030304,0.36714261770248413,0.38637667894363403,-0.06989992409944534,0.388031929731369,0.4163731038570404,-0.07619476318359375,0.4166177213191986,0.33674612641334534,-0.012498664669692516,0.3908698856830597,0.30297037959098816,-0.05340772867202759,0.41647717356681824,0.39256948232650757,-0.05616721510887146,0.42865800857543945,0.4070506691932678,-0.047114934772253036,0.46349531412124634,0.3206082284450531,-0.026632413268089294,0.4406508803367615,0.29152318835258484,-0.06578775495290756,0.4581781029701233,0.3775291442871094,-0.04924750700592995,0.46629834175109863,0.38814547657966614,-0.02774747833609581,0.5128304958343506,0.30981016159057617,-0.043382808566093445,0.4901575446128845,0.28693342208862305,-0.06189393252134323,0.49690476059913635,0.3510895371437073,-0.04537377506494522,0.504814863204956,0.3658102750778198,-0.027314504608511925,fist,7
0.5262356996536255,0.4950127899646759,-7.157952381930954e-07,0.4559926986694336,0.5228754281997681,-0.020451944321393967,0.3765219449996948,0.4783153831958771,-0.02797102741897106,0.33796608448028564,0.41466718912124634,-0.03666284680366516,0.32620689272880554,0.3735470771789551,-0.039735183119773865,0.37340018153190613,0.3684660792350769,-0.0067267813719809055,0.3425271809101105,0.31940966844558716,-0.04732420668005943,0.36885353922843933,0.38475483655929565,-0.06538283079862595,0.39026546478271484,0.41842108964920044,-0.07045499980449677,0.4173932671546936,0.3393338918685913,-0.012946079485118389,0.39100444316864014,0.301500529050827,-0.0521317794919014,0.41763874888420105,0.39096561074256897,-0.053891852498054504,0.4303849935531616,0.40715113282203674,-0.044031571596860886,0.46389326453208923,0.3212290406227112,-0.02664998546242714,0.4412202835083008,0.28690534830093384,-0.06464990973472595,0.4612347185611725,0.37284889817237854,-0.04737472906708717,0.47092387080192566,0.38684773445129395,-0.02544141188263893,0.5126828551292419,0.3086477220058441,-0.042806513607501984,0.4920981526374817,0.2835565209388733,-0.06226687133312225,0.5007559657096863,0.34774473309516907,-0.045999299734830856,0.5089538097381592,0.3642118275165558,-0.027853352949023247,fist,7
0.5421851277351379,0.5036213397979736,-7.570179150206968e-07,0.4665485620498657,0.5173694491386414,-0.015891065821051598,0.3929096460342407,0.46997350454330444,-0.021844247356057167,0.36820662021636963,0.39637070894241333,-0.03012983873486519,0.3744719326496124,0.343849241733551,-0.034063808619976044,0.39997896552085876,0.3696730136871338,-0.004871216602623463,0.3699580430984497,0.3165598511695862,-0.04652222618460655,0.3922528922557831,0.3790132403373718,-0.06749434024095535,0.40795183181762695,0.41581928730010986,-0.07473207265138626,0.44404107332229614,0.34319746494293213,-0.012977628037333488,0.4199066758155823,0.2969435453414917,-0.052632611244916916,0.4426337480545044,0.3818526268005371,-0.05669115111231804,0.45142897963523865,0.4080374538898468,-0.049430929124355316,0.4906541705131531,0.3285725712776184,-0.027768829837441444,0.46823710203170776,0.2911894619464874,-0.06513907760381699,0.4847961962223053,0.3727882206439972,-0.04811239615082741,0.4920492172241211,0.3951564431190491,-0.027068771421909332,0.5413653254508972,0.3214157819747925,-0.04451543092727661,0.5160719156265259,0.28649067878723145,-0.062330182641744614,0.523553729057312,0.3496817648410797,-0.043836623430252075,0.5300688743591309,0.3744472861289978,-0.024883849546313286,fist,8
0.5440807342529297,0.503980815410614,-6.888248549330456e-07,0.4702162444591522,0.518042802810669,-0.016138039529323578,0.39801204204559326,0.47510743141174316,-0.022369198501110077,0.37349051237106323,0.4015825390815735,-0.030476845800876617,0.38276511430740356,0.34316685795783997,-0.03396360203623772,0.4023727774620056,0.3684406578540802,-0.002852730918675661,0.37199684977531433,0.31825757026672363,-0.04066935181617737,0.3931542932987213,0.3783435821533203,-0.05930256471037865,0.41172778606414795,0.41537487506866455,-0.0655912533402443,0.4474228620529175,0.3399811387062073,-0.009615338407456875,0.42059460282325745,0.2965627908706665,-0.044008031487464905,0.44061967730522156,0.3799096643924713,-0.04597676545381546,0.45283791422843933,0.4058237075805664,-0.03811853379011154,0.49478811025619507,0.32591989636421204,-0.023088911548256874,0.4715803265571594,0.2887077033519745,-0.057137131690979004,0.484932005405426,0.36905035376548767,-0.040317416191101074,0.4940146803855896,0.3918401002883911,-0.019979940727353096,0.5462921261787415,0.3212820887565613,-0.038428451865911484,0.5188488960266113,0.2902967929840088,-0.05522236227989197,0.5234766006469727,0.3519803285598755,-0.03794706240296364,0.530910313129425,0.3757984936237335,-0.020016217604279518,fist,8
0.5718218684196472,0.5067590475082397,-7.161876283134916e-07,0.49311888217926025,0.5137072801589966,-0.017092322930693626,0.4198397099971771,0.45957136154174805,-0.025155795738101006,0.40562909841537476,0.3865010440349579,-0.036177858710289,0.42385178804397583,0.33599868416786194,-0.04405741021037102,0.44275954365730286,0.35268208384513855,-0.003872139845043421,0.4123361110687256,0.3059540092945099,-0.043464429676532745,0.4278394877910614,0.3718702793121338,-0.06536159664392471,0.44223690032958984,0.4102360010147095,-0.07414209097623825,0.48490291833877563,0.33190497756004333,-0.011980838142335415,0.45570966601371765,0.2912674844264984,-0.04898133873939514,0.47035670280456543,0.37150838971138,-0.05543659254908562,0.4826102554798126,0.40170904994010925,-0.05067044124007225,0.5296876430511475,0.3218826353549957,-0.02673996612429619,0.5007743239402771,0.2840821146965027,-0.06242199242115021,0.5112286806106567,0.3637793958187103,-0.0491463802754879,0.5200082063674927,0.39400944113731384,-0.030939264222979546,0.5784229040145874,0.3216860592365265,-0.04348873719573021,0.5475050806999207,0.28522878885269165,-0.060751963406801224,0.5504260063171387,0.34745699167251587,-0.043952059000730515,0.5578537583351135,0.3766213357448578,-0.026375049725174904,fist,9
0.5699905753135681,0.5097344517707825,-5.973908514533832e-07,0.4918440580368042,0.5136716365814209,-0.02106066793203354,0.41961145401000977,0.46010345220565796,-0.03058438189327717,0.40116792917251587,0.3867080509662628,-0.0418759323656559,0.4136938452720642,0.32979661226272583,-0.04897410795092583,0.4383324384689331,0.34769198298454285,-0.004158555064350367,0.4072096347808838,0.3047269880771637,-0.04378610476851463,0.4239286780357361,0.3695812225341797,-0.06444273889064789,0.43953216075897217,0.40398263931274414,-0.07217154651880264,0.4796546399593353,0.3265988826751709,-0.010238821618258953,0.44906046986579895,0.29172468185424805,-0.04711063951253891,0.46450042724609375,0.3702298402786255,-0.05245864391326904,0.4783187806606293,0.395143985748291,-0.04656776413321495,0.5244309306144714,0.31849730014801025,-0.023632997646927834,0.4954582452774048,0.28701165318489075,-0.06111372634768486,0.506695032119751,0.36559832096099854,-0.04756166785955429,0.5165985226631165,0.3907286524772644,-0.028567109256982803,0.5732883214950562,0.32110896706581116,-0.03924833610653877,0.5418663024902344,0.29183506965637207,-0.059321798384189606,0.5448348522186279,0.35357239842414856,-0.043593164533376694,0.5525867342948914,0.38059043884277344,-0.025871803984045982,fist,9
0.572635293006897,0.5103780627250671,-5.911891207688313e-07,0.49329373240470886,0.5143924355506897,-0.02124967612326145,0.41989362239837646,0.46242550015449524,-0.031065193936228752,0.3940122127532959,0.3934769034385681,-0.0425274558365345,0.3970690965652466,0.34212350845336914,-0.0494229830801487,0.43628451228141785,0.3531651794910431,-0.004492348525673151,0.4063691198825836,0.3090803027153015,-0.04405699297785759,0.42632922530174255,0.37107980251312256,-0.06447762250900269,0.4414607286453247,0.4041402339935303,-0.07210751622915268,0.4770943522453308,0.33128780126571655,-0.01049073226749897,0.44909533858299255,0.29460808634757996,-0.04775314778089523,0.46751993894577026,0.37042081356048584,-0.05321387201547623,0.4790884554386139,0.3950289785861969,-0.04770023748278618,0.5218515396118164,0.321553498506546,-0.02371261827647686,0.4959143102169037,0.2889600992202759,-0.061446115374565125,0.5094930529594421,0.36549121141433716,-0.047635771334171295,0.5174385905265808,0.3904595375061035,-0.028795624151825905,0.5704458951950073,0.3223140239715576,-0.03914889693260193,0.5424244403839111,0.2911078631877899,-0.058807916939258575,0.5467458963394165,0.3520846366882324,-0.04280941188335419,0.5526441335678101,0.3792104125022888,-0.025275077670812607,fist,9
0.5942907929420471,0.5147365927696228,-6.757826440662029e-07,0.521885335445404,0.5188301801681519,-0.023005181923508644,0.45292752981185913,0.4542919993400574,-0.03397524356842041,0.4501136541366577,0.3797318935394287,-0.04639327898621559,0.48768335580825806,0.3445999026298523,-0.05517669767141342,0.4723902642726898,0.34354478120803833,-0.014174641110002995,0.45208823680877686,0.2807939350605011,-0.05760673061013222,0.4641267657279968,0.34892845153808594,-0.08003491163253784,0.47441497445106506,0.39137792587280273,-0.08870846033096313,0.5193003416061401,0.3297211825847626,-0.02033228985965252,0.5038487315177917,0.2726929783821106,-0.0623440258204937,0.512440025806427,0.3646083176136017,-0.06660279631614685,0.516442596912384,0.39808154106140137,-0.05853422358632088,0.5669028162956238,0.3287751078605652,-0.033758495002985,0.5518761873245239,0.27267029881477356,-0.07380308955907822,0.5560750961303711,0.3600923717021942,-0.06020713597536087,0.5600523352622986,0.39232710003852844,-0.040071576833724976,0.6181718707084656,0.3348373770713806,-0.049686796963214874,0.5996161103248596,0.28879523277282715,-0.07175811380147934,0.5981093645095825,0.3522571921348572,-0.057572148740291595,0.6016404628753662,0.38233959674835205,-0.04070940613746643,fist,9
0.5933941602706909,0.5139907598495483,-6.072640417187358e-07,0.5224373936653137,0.5115909576416016,-0.020268380641937256,0.4557485580444336,0.45856773853302,-0.03133572265505791,0.4464733600616455,0.3898550570011139,-0.04410852491855621,0.48063263297080994,0.35209113359451294,-0.05265243351459503,0.469084233045578,0.3457127511501312,-0.008344125002622604,0.4511599838733673,0.28326523303985596,-0.04871027544140816,0.46547022461891174,0.34613361954689026,-0.07003776729106903,0.4783215820789337,0.3906850516796112,-0.07814136892557144,0.5174041986465454,0.32904475927352905,-0.014331064186990261,0.5033012628555298,0.2728133201599121,-0.05304756388068199,0.5144054293632507,0.3631913363933563,-0.056486885994672775,0.5212801694869995,0.4010920822620392,-0.04835459589958191,0.565916121006012,0.3259165585041046,-0.027356619015336037,0.5550968050956726,0.2724599540233612,-0.0648937076330185,0.5591549873352051,0.3592506945133209,-0.051110971719026566,0.5621427893638611,0.3955588936805725,-0.03113987296819687,0.6176211833953857,0.3332425355911255,-0.042506638914346695,0.6033369302749634,0.28596067428588867,-0.06208493933081627,0.5989848971366882,0.349654883146286,-0.0477447584271431,0.5976507663726807,0.3833409249782562,-0.03125790134072304,fist,9
0.6083947420120239,0.516544759273529,-6.984334390836011e-07,0.5331668257713318,0.5154467821121216,-0.014160020276904106,0.4705699384212494,0.4474855661392212,-0.01865447498857975,0.4540477395057678,0.37480661273002625,-0.02571059949696064,0.44735032320022583,0.33718496561050415,-0.029198206961154938,0.4885176718235016,0.34546956419944763,-0.000762007781304419,0.46807894110679626,0.277842253446579,-0.03806024789810181,0.48011207580566406,0.3370714783668518,-0.058495618402957916,0.49550092220306396,0.3894937038421631,-0.06532711535692215,0.5324638485908508,0.33063849806785583,-0.008973585441708565,0.5163504481315613,0.2687460780143738,-0.04691813141107559,0.5266814231872559,0.3593409061431885,-0.05345447361469269,0.5368211269378662,0.40654653310775757,-0.04661715030670166,0.5780563950538635,0.32829657196998596,-0.02330542728304863,0.5646302700042725,0.2682792544364929,-0.05998310446739197,0.5687029361724854,0.3584875166416168,-0.04806586727499962,0.5738760828971863,0.4020392596721649,-0.029078669846057892,0.6269098520278931,0.3355531394481659,-0.03922276571393013,0.6143262386322021,0.28969135880470276,-0.05992208421230316,0.6078620553016663,0.35487160086631775,-0.04675164073705673,0.6065374612808228,0.38985103368759155,-0.03055785596370697,fist,10
